start_date,end_date,start_year,end_year,year_duration,yearly_budget,yearly_forecast,wlc_baseline_incl_NCG,total_benefits,project_name,description_aims,rating_comment,schedule_comment,variance_comment,budget_comment,report_category,project_number,benefits_comment,department_CO,department_CPS,department_DBT,department_DCMS,department_DEFRA,department_DEFRA & DFT,department_DESNZ,department_DFE,department_DFID,department_DFT,department_DHSC,department_DLUHC,department_DSIT,department_DWP,department_FCDO,department_HMLR,department_HMRC,department_HMT,department_HO,department_MOD,department_MOJ,department_NCA,department_NS&I,department_ONS,department_VOA,colour_rating_amber/green,colour_rating_amber/red,colour_rating_green,colour_rating_red,year
2022-11-13,2032-10-18,2022,2032,10,31.69,22.35,316.9,79.15,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3130,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2022
2022-02-28,2023-04-02,2022,2023,1,23.98,34.06,23.98,31.86,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3415,fake-generated data,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022
2022-01-10,2027-08-19,2022,2027,5,27.0,2.67,135.0,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7782,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022
2022-05-12,2026-09-23,2022,2026,4,31.96,30.06,127.84,65.51,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1226,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,2022
2022-12-07,2024-11-01,2022,2024,2,20.27,10.85,40.54,77.59,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9576,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022
2022-12-31,2028-01-28,2022,2028,6,31.78,14.41,190.68,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2049,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2022
2022-07-13,2029-05-14,2022,2029,7,3.91,17.4,27.37,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6593,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2022
2022-03-03,2023-11-27,2022,2023,1,29.07,21.44,29.07,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7898,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2022
2022-03-29,2033-10-19,2022,2033,11,33.64,33.51,370.04,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1143,fake-generated data,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2022
2022-06-10,2024-01-04,2022,2024,2,13.41,28.55,26.82,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5066,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022
2022-03-26,2032-12-16,2022,2032,10,33.05,4.23,330.5,94.27,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4197,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2022
2022-05-03,2025-04-13,2022,2025,3,22.79,26.99,68.37,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3858,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2022
2022-07-02,2033-04-02,2022,2033,11,39.07,1.57,429.77,96.67,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5763,fake-generated data,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022
2022-06-27,2034-06-13,2022,2034,12,28.35,48.64,340.2,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8823,fake-generated data,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022
2022-07-20,2031-01-30,2022,2031,9,3.94,13.81,35.46,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9389,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2022
2022-03-13,2029-11-10,2022,2029,7,2.09,35.51,14.63,1.77,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5832,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022
2022-06-07,2027-09-11,2022,2027,5,18.17,6.89,90.85,29.05,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8692,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022
2022-05-04,2024-11-10,2022,2024,2,2.18,30.19,4.36,34.28,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8611,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2022
2022-11-15,2029-05-31,2022,2029,7,20.13,29.68,140.91,86.1,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6421,fake-generated data,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022
2022-05-11,2027-06-08,2022,2027,5,4.92,34.01,24.6,7.16,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5722,fake-generated data,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022
2022-12-16,2024-05-03,2022,2024,2,40.62,12.73,81.24,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7834,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022
2022-04-25,2031-03-03,2022,2031,9,23.07,23.2,207.63,89.07,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6602,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2022
2022-08-20,2027-03-03,2022,2027,5,13.66,43.41,68.3,24.58,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5176,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2022
2022-07-22,2033-07-26,2022,2033,11,13.34,34.22,146.74,26.26,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5862,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2022
2023-05-15,2028-12-02,2023,2028,5,27.03,37.02,135.15,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6827,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2023
2023-02-04,2032-11-04,2023,2032,9,48.04,3.75,432.36,83.57,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2101,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2023
2023-03-04,2025-03-04,2023,2025,2,25.23,20.52,50.46,98.79,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5352,fake-generated data,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2023
2023-03-06,2030-09-22,2023,2030,7,28.5,38.67,199.5,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2164,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-05-04,2032-01-10,2023,2032,9,41.08,7.36,369.72,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5884,fake-generated data,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-02-14,2033-06-20,2023,2033,10,15.94,3.74,159.4,43.74,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9152,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2023
2023-06-10,2033-02-19,2023,2033,10,4.57,16.38,45.7,94.33,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5827,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2023
2023-06-16,2030-06-12,2023,2030,7,33.22,20.0,232.54,58.43,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7568,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-05-17,2027-06-11,2023,2027,4,13.95,42.23,55.8,23.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8845,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-02-10,2030-08-05,2023,2030,7,7.57,30.49,52.99,75.58,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8452,fake-generated data,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-08-14,2032-07-11,2023,2032,9,40.75,2.07,366.75,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4222,fake-generated data,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-03-15,2024-08-13,2023,2024,1,3.49,6.35,3.49,35.47,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9219,fake-generated data,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-04-19,2025-03-19,2023,2025,2,40.12,33.78,80.24,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4087,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2023
2023-09-02,2026-07-20,2023,2026,3,17.43,18.53,52.29,42.39,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2459,fake-generated data,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-05-09,2033-03-26,2023,2033,10,4.6,53.32,46.0,29.63,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8359,fake-generated data,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-01-19,2034-09-01,2023,2034,11,44.23,37.63,486.53,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2482,fake-generated data,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2023
2023-05-05,2026-10-28,2023,2026,3,23.88,10.04,71.64,62.98,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8925,fake-generated data,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-04-09,2026-10-02,2023,2026,3,1.13,20.43,3.39,84.87,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3714,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2023
2023-08-02,2029-06-23,2023,2029,6,9.63,26.91,57.78,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4210,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2023
2023-03-18,2026-11-29,2023,2026,3,21.27,30.98,63.81,14.54,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8690,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-04-03,2025-12-11,2023,2025,2,38.99,40.04,77.98,96.38,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5419,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2023
2023-08-19,2027-10-10,2023,2027,4,7.31,5.01,29.24,52.55,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5546,fake-generated data,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-01-19,2027-01-08,2023,2027,4,15.24,17.42,60.96,15.62,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8922,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-02-15,2033-08-08,2023,2033,10,48.51,44.29,485.1,81.16,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5376,fake-generated data,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2023
2023-09-09,2024-05-21,2023,2024,1,19.66,42.03,19.66,60.39,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4915,fake-generated data,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-02-13,2031-05-08,2023,2031,8,41.09,14.69,328.72,93.75,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3149,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2023
2023-05-04,2032-01-31,2023,2032,9,37.75,5.88,339.75,82.98,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2562,fake-generated data,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-05-25,2026-09-02,2023,2026,3,40.52,13.53,121.56,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3530,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-01-06,2033-11-16,2023,2033,10,8.72,21.03,87.2,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2413,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2023
2023-06-22,2031-01-25,2023,2031,8,39.89,13.81,319.12,38.86,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3700,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-03-19,2032-12-12,2023,2032,9,16.1,12.63,144.9,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1719,fake-generated data,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2023
2023-02-13,2034-06-03,2023,2034,11,24.42,11.76,268.62,35.94,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7179,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2023
2023-07-29,2031-09-05,2023,2031,8,1.66,38.58,13.28,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5366,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-01-20,2027-11-02,2023,2027,4,41.92,29.55,167.68,84.3,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7683,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2023
2023-08-20,2034-05-19,2023,2034,11,6.57,33.61,72.27,42.42,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1219,fake-generated data,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-06-14,2024-01-27,2023,2024,1,36.02,5.74,36.02,50.97,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5855,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2023
2023-03-20,2027-07-23,2023,2027,4,17.03,11.37,68.12,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4162,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-05-15,2023-07-19,2023,2023,0,44.92,1.85,0.0,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8276,fake-generated data,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-03-28,2031-03-06,2023,2031,8,37.89,40.02,303.12,74.94,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8668,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2023
2023-01-31,2032-03-15,2023,2032,9,3.81,41.46,34.29,19.29,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2583,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-07-14,2033-10-01,2023,2033,10,19.53,1.7,195.3,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7886,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-05-30,2024-07-27,2023,2024,1,28.8,1.76,28.8,15.25,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9981,fake-generated data,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-07-23,2026-07-24,2023,2026,3,15.66,7.23,46.98,42.43,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6755,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-02-13,2027-06-13,2023,2027,4,18.54,30.23,74.16,6.66,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7208,fake-generated data,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-06-21,2026-01-07,2023,2026,3,33.63,16.53,100.89,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4909,fake-generated data,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-04-29,2026-01-06,2023,2026,3,29.18,25.04,87.54,82.06,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4498,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2023
2023-07-06,2028-11-01,2023,2028,5,23.71,36.14,118.55,85.71,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6928,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-07-05,2032-02-14,2023,2032,9,27.1,27.46,243.9,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9910,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2023
2023-02-15,2025-06-22,2023,2025,2,32.53,15.69,65.06,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2038,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2023
2023-02-05,2032-04-08,2023,2032,9,13.23,27.81,119.07,3.41,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2689,fake-generated data,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-01-09,2029-02-13,2023,2029,6,21.83,10.08,130.98,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6971,fake-generated data,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023
2023-07-07,2034-06-08,2023,2034,11,18.61,8.48,204.71,36.37,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9207,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2023
2023-03-16,2030-06-03,2023,2030,7,18.36,37.71,128.52,94.19,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2469,fake-generated data,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-06-28,2028-06-16,2023,2028,5,5.01,46.53,25.05,49.7,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9517,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2023
2023-04-19,2032-04-11,2023,2032,9,9.69,10.26,87.21,84.88,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8330,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2023
2023-06-03,2029-03-15,2023,2029,6,35.23,50.8,211.38,14.97,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6054,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2023
2023-02-13,2025-07-17,2023,2025,2,30.65,5.07,61.3,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3515,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2023
2023-05-13,2023-09-26,2023,2023,0,48.64,41.24,0.0,51.38,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2003,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2023
